id,station,date,prcp,tobs
10307,USC00518838,4/25/2011,0,75
10308,USC00518838,4/26/2011,0.1,74
10309,USC00518838,4/27/2011,0.2,72
10310,USC00518838,4/28/2011,0.06,75
10311,USC00518838,4/29/2011,0.02,74
10312,USC00518838,5/2/2011,,73
10313,USC00518838,5/3/2011,0.53,71
10314,USC00518838,5/4/2011,2.1,71
10315,USC00518838,5/5/2011,0.52,72
10316,USC00518838,5/6/2011,0.04,73
10317,USC00518838,5/9/2011,,71
10318,USC00518838,5/10/2011,0.35,72
10319,USC00518838,5/11/2011,0.1,73
10320,USC00518838,5/12/2011,0.03,75
10321,USC00518838,5/16/2011,0,75
10322,USC00518838,5/17/2011,0.01,77
10323,USC00518838,5/18/2011,0.01,76
10324,USC00518838,5/19/2011,0.02,75
10325,USC00518838,5/20/2011,0,75
10326,USC00518838,5/23/2011,,76
10327,USC00518838,5/24/2011,0.03,76
10328,USC00518838,5/25/2011,0,74
10329,USC00518838,6/8/2011,,73
10330,USC00518838,6/9/2011,0.04,76
10331,USC00518838,6/12/2011,,74
10332,USC00518838,6/13/2011,0.08,76
10333,USC00518838,6/14/2011,0.09,73
10334,USC00518838,6/15/2011,0.06,76
10335,USC00518838,6/16/2011,0.07,76
10336,USC00518838,6/20/2011,,78
10337,USC00518838,6/21/2011,0.05,75
10338,USC00518838,6/22/2011,0.82,77
10339,USC00518838,7/6/2011,0.05,72
10340,USC00518838,7/7/2011,0.74,73
10341,USC00518838,8/8/2011,,77
10342,USC00518838,8/10/2011,,73
10343,USC00518838,8/12/2011,,74
10344,USC00518838,8/24/2011,0,72
10345,USC00518838,9/1/2011,0.01,73
10346,USC00518838,9/2/2011,0.08,77
10347,USC00518838,9/7/2011,0,76
10348,USC00518838,9/9/2011,0,73
10349,USC00518838,9/23/2011,,75
10350,USC00518838,9/26/2011,,79
10351,USC00518838,10/20/2011,0,75
10352,USC00518838,10/31/2011,,74
10353,USC00518838,11/4/2011,0.6,72
10354,USC00518838,1/5/2012,0.1,72
10355,USC00518838,1/9/2012,0,74
10356,USC00518838,1/10/2012,0,62
10357,USC00518838,1/11/2012,0.01,73
10358,USC00518838,1/12/2012,0.1,74
10359,USC00518838,1/14/2012,0,58
10360,USC00518838,1/16/2012,,58
10361,USC00518838,1/17/2012,0.26,69
10362,USC00518838,1/18/2012,1.26,73
10363,USC00518838,1/19/2012,0,78
10364,USC00518838,1/20/2012,0,78
10365,USC00518838,1/23/2012,,77
10366,USC00518838,1/24/2012,0,77
10367,USC00518838,1/25/2012,0,74
10368,USC00518838,1/26/2012,0.06,71
10369,USC00518838,1/27/2012,1.03,72
10370,USC00518838,1/28/2012,0.05,73
10371,USC00518838,1/29/2012,0.05,71
10372,USC00518838,1/31/2012,,72
10373,USC00518838,2/6/2012,,70
10374,USC00518838,2/9/2012,,70
10375,USC00518838,2/10/2012,0,71
10376,USC00518838,2/14/2012,,74
10377,USC00518838,2/15/2012,0,74
10378,USC00518838,2/24/2012,,76
10379,USC00518838,2/27/2012,,73
10380,USC00518838,2/29/2012,,74
10381,USC00518838,3/1/2012,0,71
10382,USC00518838,3/3/2012,0.22,65
10383,USC00518838,3/4/2012,2.7,65
10384,USC00518838,3/5/2012,0.92,62
10385,USC00518838,4/2/2012,,79
10386,USC00518838,4/4/2012,,74
10387,USC00518838,4/5/2012,0.3,69
10388,USC00518838,4/9/2012,,69
10389,USC00518838,4/16/2012,,73
10390,USC00518838,5/2/2012,,71
10391,USC00518838,5/9/2012,,72
10392,USC00518838,5/17/2012,,69
10393,USC00518838,5/18/2012,0.3,76
10394,USC00518838,5/22/2012,,74
10395,USC00518838,5/24/2012,,73
10396,USC00518838,5/25/2012,0.2,77
10397,USC00518838,5/27/2012,,73
10398,USC00518838,5/28/2012,0.15,74
10399,USC00518838,6/1/2012,0.03,75
10400,USC00518838,6/14/2012,,73
10401,USC00518838,6/21/2012,,76
10402,USC00518838,6/26/2012,,71
10403,USC00518838,6/29/2012,,71
10404,USC00518838,7/2/2012,,75
10405,USC00518838,7/20/2012,0.05,72
10406,USC00518838,7/22/2012,0.4,78
10407,USC00518838,7/23/2012,0.03,79
10408,USC00518838,7/24/2012,0.22,75
10409,USC00518838,7/25/2012,0.2,77
10410,USC00518838,7/30/2012,,77
10411,USC00518838,7/31/2012,0.02,76
10412,USC00518838,8/1/2012,0,79
10413,USC00518838,8/3/2012,0,77
10414,USC00518838,8/6/2012,0.26,78
10415,USC00518838,8/24/2012,,75
10416,USC00518838,9/14/2012,,74
10417,USC00518838,9/17/2012,,77
10418,USC00518838,9/21/2012,,79
10419,USC00518838,9/24/2012,,79
10420,USC00518838,10/5/2012,0,74
10421,USC00518838,10/8/2012,,80
10422,USC00518838,10/10/2012,,80
10423,USC00518838,10/11/2012,0.08,78
10424,USC00518838,10/12/2012,0.01,80
10425,USC00518838,10/15/2012,,78
10426,USC00518838,10/16/2012,0.11,77
10427,USC00518838,10/17/2012,0,75
10428,USC00518838,10/18/2012,0.02,76
10429,USC00518838,10/22/2012,,75
10430,USC00518838,11/1/2012,,77
10431,USC00518838,11/8/2012,,75
10432,USC00518838,11/13/2012,,75
10433,USC00518838,11/15/2012,,72
10434,USC00518838,11/16/2012,0.45,74
10435,USC00518838,11/20/2012,,75
10436,USC00518838,11/26/2012,,69
10437,USC00518838,11/27/2012,0,71
10438,USC00518838,12/3/2012,,74
10439,USC00518838,12/6/2012,,73
10440,USC00518838,1/10/2013,0,74
10441,USC00518838,1/14/2013,,68
10442,USC00518838,1/23/2013,,66
10443,USC00518838,1/24/2013,0.3,67
10444,USC00518838,1/25/2013,0.9,74
10445,USC00518838,2/1/2013,,70
10446,USC00518838,2/2/2013,,64
10447,USC00518838,2/6/2013,,70
10448,USC00518838,2/7/2013,0,72
10449,USC00518838,2/8/2013,0.05,73
10450,USC00518838,2/14/2013,,69
10451,USC00518838,2/15/2013,0,70
10452,USC00518838,2/20/2013,,65
10453,USC00518838,2/22/2013,,66
10454,USC00518838,2/25/2013,,70
10455,USC00518838,2/27/2013,,69
10456,USC00518838,4/3/2013,0.05,70
10457,USC00518838,4/5/2013,0,73
10458,USC00518838,4/8/2013,,70
10459,USC00518838,4/11/2013,,75
10460,USC00518838,4/15/2013,,65
10461,USC00518838,8/5/2013,0.01,79
10462,USC00518838,8/6/2013,0.02,80
10463,USC00518838,8/7/2013,0,80
10464,USC00518838,8/8/2013,0,72
10465,USC00518838,8/9/2013,0,80
10466,USC00518838,8/12/2013,,78
10467,USC00518838,8/14/2013,,79
10468,USC00518838,8/19/2013,0,78
10469,USC00518838,8/21/2013,0,78
10470,USC00518838,8/22/2013,0.01,74
10471,USC00518838,8/23/2013,0.01,80
10472,USC00518838,8/27/2013,0,79
10473,USC00518838,8/29/2013,,80
10474,USC00518838,8/30/2013,0,80
10475,USC00518838,9/1/2013,,74
10476,USC00518838,9/5/2013,,77
10477,USC00518838,9/6/2013,0.01,78
10478,USC00518838,9/10/2013,,79
10479,USC00518838,9/16/2013,,78
10480,USC00518838,9/19/2013,,72
10481,USC00518838,9/30/2013,,78
10482,USC00518838,10/18/2013,0,77
10483,USC00518838,12/17/2013,,73
10484,USC00518838,12/19/2013,,72
10485,USC00518838,12/20/2013,0.16,73
10486,USC00518838,12/23/2013,,72
10487,USC00518838,1/6/2014,,71
10488,USC00518838,1/8/2014,,65
10489,USC00518838,1/10/2014,,67
10490,USC00518838,1/13/2014,,73
10491,USC00518838,1/14/2014,0.41,75
10492,USC00518838,2/3/2014,0,64
10493,USC00518838,2/7/2014,0,69
10494,USC00518838,2/12/2014,0,72
10495,USC00518838,2/13/2014,0,72
10496,USC00518838,2/16/2014,0.1,68
10497,USC00518838,2/26/2014,0,65
10498,USC00518838,5/14/2015,,72
10499,USC00518838,5/18/2015,,68
10500,USC00518838,5/19/2015,0,75
10501,USC00518838,5/21/2015,0,72
10502,USC00518838,5/26/2015,0,70
10503,USC00518838,5/28/2015,0,71
10504,USC00518838,9/21/2015,0,76
10505,USC00518838,9/28/2015,0,77
10506,USC00518838,9/29/2015,0,73
10507,USC00518838,10/13/2015,0,73
10508,USC00518838,10/16/2015,0,79
10509,USC00518838,10/20/2015,0,74
10510,USC00518838,10/21/2015,,80
10511,USC00518838,10/26/2015,,78
10512,USC00518838,10/27/2015,,76
10513,USC00518838,10/29/2015,,77
10514,USC00518838,11/2/2015,,80
10515,USC00518838,11/5/2015,,72
10516,USC00518838,11/9/2015,,76
10517,USC00518838,11/12/2015,,74
10518,USC00518838,11/20/2015,,70
10519,USC00519523,1/1/2010,0.15,75
10520,USC00519523,1/2/2010,0,75
10521,USC00519523,1/3/2010,0,77
10522,USC00519523,1/4/2010,0,75
10523,USC00519523,1/5/2010,0.01,75
10524,USC00519523,1/6/2010,0.11,72
10525,USC00519523,1/7/2010,0.7,68
10526,USC00519523,1/8/2010,0.02,63
10527,USC00519523,1/9/2010,0.01,69
10528,USC00519523,1/10/2010,0,72
10529,USC00519523,1/11/2010,0.48,68
10530,USC00519523,1/12/2010,0,61
10531,USC00519523,1/13/2010,0,60
10532,USC00519523,1/14/2010,0,65
10533,USC00519523,1/15/2010,0,68
10534,USC00519523,1/16/2010,0,68
10535,USC00519523,1/17/2010,0,70
10536,USC00519523,1/18/2010,0,77
10537,USC00519523,1/19/2010,0,74
10538,USC00519523,1/20/2010,0,67
10539,USC00519523,1/21/2010,0.13,70
10540,USC00519523,1/22/2010,0,66
10541,USC00519523,1/23/2010,0,75
10542,USC00519523,1/24/2010,0,72
10543,USC00519523,1/25/2010,0,65
10544,USC00519523,1/26/2010,0.01,76
10545,USC00519523,1/27/2010,0.28,69
10546,USC00519523,1/28/2010,0.09,71
10547,USC00519523,1/29/2010,1.15,65
10548,USC00519523,1/30/2010,2.75,69
10549,USC00519523,1/31/2010,0.05,72
10550,USC00519523,2/1/2010,0,68
10551,USC00519523,2/2/2010,0,66
10552,USC00519523,2/3/2010,0.44,65
10553,USC00519523,2/4/2010,0,68
10554,USC00519523,2/5/2010,0.04,65
10555,USC00519523,2/6/2010,0,76
10556,USC00519523,2/7/2010,0,63
10557,USC00519523,2/8/2010,0,71
10558,USC00519523,2/9/2010,0,70
10559,USC00519523,2/10/2010,0,66
10560,USC00519523,2/11/2010,0,71
10561,USC00519523,2/12/2010,0.07,70
10562,USC00519523,2/13/2010,0,71
10563,USC00519523,2/14/2010,0,73
10564,USC00519523,2/15/2010,0,73
10565,USC00519523,2/16/2010,0,59
10566,USC00519523,2/17/2010,0.01,68
10567,USC00519523,2/18/2010,0,67
10568,USC00519523,2/19/2010,0.2,63
10569,USC00519523,2/20/2010,0.19,74
10570,USC00519523,2/21/2010,0.16,66
10571,USC00519523,2/22/2010,0.14,63
10572,USC00519523,2/23/2010,0.03,63
10573,USC00519523,2/24/2010,0,62
10574,USC00519523,2/25/2010,0,69
10575,USC00519523,2/26/2010,0,73
10576,USC00519523,2/27/2010,0.01,73
10577,USC00519523,2/28/2010,0.19,69
10578,USC00519523,3/1/2010,0.01,69
10579,USC00519523,3/2/2010,0,71
10580,USC00519523,3/3/2010,0,71
10581,USC00519523,3/4/2010,0.15,69
10582,USC00519523,3/5/2010,0.12,70
10583,USC00519523,3/6/2010,0.02,72
10584,USC00519523,3/7/2010,0,72
10585,USC00519523,3/8/2010,0.02,70
10586,USC00519523,3/9/2010,0,69
10587,USC00519523,3/10/2010,0.12,72
10588,USC00519523,3/11/2010,0.04,72
10589,USC00519523,3/12/2010,0,69
10590,USC00519523,3/13/2010,0,76
10591,USC00519523,3/14/2010,0,75
10592,USC00519523,3/15/2010,0.13,71
10593,USC00519523,3/16/2010,0.35,71
10594,USC00519523,3/17/2010,0.05,69
10595,USC00519523,3/18/2010,0.74,67
10596,USC00519523,3/19/2010,0.03,68
10597,USC00519523,3/20/2010,0,71
10598,USC00519523,3/21/2010,0,70
10599,USC00519523,3/22/2010,0,73
10600,USC00519523,3/23/2010,0,67
10601,USC00519523,3/24/2010,0.01,77
10602,USC00519523,3/25/2010,0.12,73
10603,USC00519523,3/26/2010,0.02,74
10604,USC00519523,3/27/2010,0.02,77
10605,USC00519523,3/28/2010,0.05,76
10606,USC00519523,3/29/2010,0,73
10607,USC00519523,3/30/2010,0.01,73
10608,USC00519523,3/31/2010,0,73
10609,USC00519523,4/1/2010,0.03,72
10610,USC00519523,4/2/2010,0,72
10611,USC00519523,4/3/2010,0.19,72
10612,USC00519523,4/4/2010,0.12,72
10613,USC00519523,4/5/2010,0.1,72
10614,USC00519523,4/6/2010,0.03,73
10615,USC00519523,4/7/2010,0.2,73
10616,USC00519523,4/8/2010,0,73
10617,USC00519523,4/9/2010,0,73
10618,USC00519523,4/10/2010,0,76
10619,USC00519523,4/11/2010,0.01,75
10620,USC00519523,4/12/2010,0,71
10621,USC00519523,4/13/2010,0.13,71
10622,USC00519523,4/14/2010,0.02,69
10623,USC00519523,4/15/2010,0,70
10624,USC00519523,4/16/2010,0.02,64
10625,USC00519523,4/17/2010,0.02,69
10626,USC00519523,4/18/2010,0,70
10627,USC00519523,4/19/2010,0,72
10628,USC00519523,4/20/2010,0.12,72
10629,USC00519523,4/21/2010,0.1,72
10630,USC00519523,4/22/2010,0.04,73
10631,USC00519523,4/23/2010,0.14,72
10632,USC00519523,4/24/2010,0.02,74
10633,USC00519523,4/25/2010,0,76
10634,USC00519523,4/26/2010,0,73
10635,USC00519523,4/27/2010,0,74
10636,USC00519523,4/28/2010,0.03,74
10637,USC00519523,4/29/2010,0.03,73
10638,USC00519523,4/30/2010,0,74
10639,USC00519523,5/1/2010,0,76
10640,USC00519523,5/2/2010,0.12,71
10641,USC00519523,5/3/2010,0.46,72
10642,USC00519523,5/4/2010,0.07,77
10643,USC00519523,5/5/2010,0,75
10644,USC00519523,5/6/2010,0,74
10645,USC00519523,5/7/2010,0.01,71
10646,USC00519523,5/8/2010,0.05,76
10647,USC00519523,5/9/2010,0,76
10648,USC00519523,5/10/2010,0,78
10649,USC00519523,5/11/2010,0,78
10650,USC00519523,5/12/2010,0.08,78
10651,USC00519523,5/14/2010,0,75
10652,USC00519523,5/15/2010,0.05,71
10653,USC00519523,5/16/2010,0.06,73
10654,USC00519523,5/17/2010,0.03,74
10655,USC00519523,5/18/2010,0,75
10656,USC00519523,5/19/2010,0,78
10657,USC00519523,5/20/2010,0.01,75
10658,USC00519523,5/21/2010,0,74
10659,USC00519523,5/22/2010,0,75
10660,USC00519523,5/23/2010,0.05,75
10661,USC00519523,5/24/2010,0.06,75
10662,USC00519523,5/25/2010,0,76
10663,USC00519523,5/26/2010,0.08,78
10664,USC00519523,5/27/2010,0,80
10665,USC00519523,5/29/2010,0,78
10666,USC00519523,5/30/2010,0,76
10667,USC00519523,5/31/2010,0,81
10668,USC00519523,6/1/2010,0.03,76
10669,USC00519523,6/2/2010,0,76
10670,USC00519523,6/3/2010,0,76
10671,USC00519523,6/4/2010,0,73
10672,USC00519523,6/5/2010,0,78
10673,USC00519523,6/6/2010,0,77
10674,USC00519523,6/7/2010,0,77
10675,USC00519523,6/8/2010,0.01,77
10676,USC00519523,6/9/2010,0,78
10677,USC00519523,6/10/2010,0,78
10678,USC00519523,6/11/2010,0,76
10679,USC00519523,6/12/2010,0,76
10680,USC00519523,6/13/2010,0,79
10681,USC00519523,6/14/2010,0,74
10682,USC00519523,6/15/2010,0,75
10683,USC00519523,6/16/2010,0,76
10684,USC00519523,6/17/2010,0,75
10685,USC00519523,6/18/2010,0.14,73
10686,USC00519523,6/19/2010,0,76
10687,USC00519523,6/20/2010,0,78
10688,USC00519523,6/21/2010,0,76
10689,USC00519523,6/22/2010,0,79
10690,USC00519523,6/23/2010,0,77
10691,USC00519523,6/24/2010,0,76
10692,USC00519523,6/25/2010,0.08,74
10693,USC00519523,6/26/2010,0.08,75
10694,USC00519523,6/28/2010,0,76
10695,USC00519523,6/29/2010,0,76
10696,USC00519523,6/30/2010,0,76
10697,USC00519523,7/1/2010,0.13,74
10698,USC00519523,7/2/2010,0.14,74
10699,USC00519523,7/3/2010,0.09,76
10700,USC00519523,7/4/2010,0.05,79
10701,USC00519523,7/5/2010,0.01,79
10702,USC00519523,7/6/2010,0.08,73
10703,USC00519523,7/7/2010,0.21,73
10704,USC00519523,7/8/2010,0.02,76
10705,USC00519523,7/9/2010,0.06,72
10706,USC00519523,7/10/2010,0.1,76
10707,USC00519523,7/11/2010,0,81
10708,USC00519523,7/12/2010,0,75
10709,USC00519523,7/13/2010,0,76
10710,USC00519523,7/14/2010,0.04,74
10711,USC00519523,7/15/2010,0.03,76
10712,USC00519523,7/16/2010,0.03,80
10713,USC00519523,7/17/2010,0.08,74
10714,USC00519523,7/18/2010,0.07,77
10715,USC00519523,7/19/2010,0,76
10716,USC00519523,7/20/2010,0,77
10717,USC00519523,7/21/2010,0.06,74
10718,USC00519523,7/22/2010,0,76
10719,USC00519523,7/23/2010,0,73
10720,USC00519523,7/24/2010,0,77
10721,USC00519523,7/25/2010,0,77
10722,USC00519523,7/26/2010,0,76
10723,USC00519523,7/27/2010,0,81
10724,USC00519523,7/28/2010,0,76
10725,USC00519523,7/29/2010,0,77
10726,USC00519523,7/30/2010,0,73
10727,USC00519523,7/31/2010,0.09,76
10728,USC00519523,8/1/2010,0.16,77
10729,USC00519523,8/2/2010,0.19,74
10730,USC00519523,8/3/2010,0.08,74
10731,USC00519523,8/4/2010,0.26,76
10732,USC00519523,8/5/2010,0.09,73
10733,USC00519523,8/6/2010,0.09,76
10734,USC00519523,8/7/2010,0.01,78
10735,USC00519523,8/8/2010,0,76
10736,USC00519523,8/9/2010,0,77
10737,USC00519523,8/10/2010,0,77
10738,USC00519523,8/11/2010,0.06,74
10739,USC00519523,8/12/2010,0,75
10740,USC00519523,8/13/2010,0.04,79
10741,USC00519523,8/14/2010,0,78
10742,USC00519523,8/15/2010,0.02,76
10743,USC00519523,8/16/2010,0.08,72
10744,USC00519523,8/17/2010,0,74
10745,USC00519523,8/18/2010,0.02,77
10746,USC00519523,8/19/2010,0.04,77
10747,USC00519523,8/20/2010,0.02,77
10748,USC00519523,8/21/2010,0.01,79
10749,USC00519523,8/22/2010,0.01,78
10750,USC00519523,8/23/2010,0,77
10751,USC00519523,8/24/2010,0,76
10752,USC00519523,8/25/2010,0.06,76
10753,USC00519523,8/26/2010,0.06,77
10754,USC00519523,8/27/2010,0.01,77
10755,USC00519523,8/28/2010,0,82
10756,USC00519523,8/29/2010,0.05,77
10757,USC00519523,8/30/2010,0,76
10758,USC00519523,8/31/2010,0.02,76
10759,USC00519523,9/1/2010,0,76
10760,USC00519523,9/2/2010,0.14,73
10761,USC00519523,9/3/2010,0.27,76
10762,USC00519523,9/4/2010,0.02,80
10763,USC00519523,9/5/2010,0.01,78
10764,USC00519523,9/6/2010,0.02,78
10765,USC00519523,9/7/2010,0.23,75
10766,USC00519523,9/8/2010,0.07,77
10767,USC00519523,9/9/2010,0.02,77
10768,USC00519523,9/10/2010,0.17,75
10769,USC00519523,9/11/2010,0.18,81
10770,USC00519523,9/12/2010,0.01,78
10771,USC00519523,9/13/2010,0,77
10772,USC00519523,9/14/2010,0,76
10773,USC00519523,9/15/2010,0,76
10774,USC00519523,9/16/2010,0,77
10775,USC00519523,9/17/2010,0,77
10776,USC00519523,9/18/2010,0.01,77
10777,USC00519523,9/19/2010,0.07,76
10778,USC00519523,9/20/2010,0.06,76
10779,USC00519523,9/21/2010,0.04,76
10780,USC00519523,9/22/2010,0.22,74
10781,USC00519523,9/23/2010,0.18,76
10782,USC00519523,9/24/2010,0.06,75
10783,USC00519523,9/25/2010,0.05,76
10784,USC00519523,9/26/2010,0,77
10785,USC00519523,9/27/2010,0,75
10786,USC00519523,9/28/2010,0,73
10787,USC00519523,9/29/2010,0,71
10788,USC00519523,9/30/2010,0.24,72
10789,USC00519523,10/1/2010,0.43,76
10790,USC00519523,10/2/2010,0.05,80
10791,USC00519523,10/3/2010,0.01,78
10792,USC00519523,10/4/2010,0,77
10793,USC00519523,10/5/2010,0,77
10794,USC00519523,10/6/2010,0,77
10795,USC00519523,10/7/2010,0,77
10796,USC00519523,10/8/2010,0,81
10797,USC00519523,10/9/2010,0,77
10798,USC00519523,10/10/2010,0.01,80
10799,USC00519523,10/11/2010,0.01,76
10800,USC00519523,10/12/2010,0.13,72
10801,USC00519523,10/13/2010,0,76
10802,USC00519523,10/14/2010,0,76
10803,USC00519523,10/15/2010,0,76
10804,USC00519523,10/16/2010,0,77
10805,USC00519523,10/17/2010,0.06,76
10806,USC00519523,10/18/2010,0,72
10807,USC00519523,10/19/2010,0,73
10808,USC00519523,10/20/2010,0,74
10809,USC00519523,10/21/2010,0,77
10810,USC00519523,10/22/2010,0,76
10811,USC00519523,10/23/2010,0,77
10812,USC00519523,10/24/2010,0,80
10813,USC00519523,10/25/2010,0,76
10814,USC00519523,10/26/2010,0.11,75
10815,USC00519523,10/27/2010,0.09,76
10816,USC00519523,10/28/2010,0.02,77
10817,USC00519523,10/29/2010,0.03,75
10818,USC00519523,10/30/2010,0.26,81
10819,USC00519523,10/31/2010,0,77
10820,USC00519523,11/1/2010,0.24,74
10821,USC00519523,11/2/2010,0,75
10822,USC00519523,11/3/2010,0.42,70
10823,USC00519523,11/4/2010,1.34,72
10824,USC00519523,11/5/2010,0.03,74
10825,USC00519523,11/6/2010,0.16,74
10826,USC00519523,11/7/2010,0.01,76
10827,USC00519523,11/8/2010,0,76
10828,USC00519523,11/9/2010,0,73
10829,USC00519523,11/10/2010,0,75
10830,USC00519523,11/11/2010,0,75
10831,USC00519523,11/12/2010,0,76
10832,USC00519523,11/13/2010,0,76
10833,USC00519523,11/14/2010,0,76
10834,USC00519523,11/15/2010,0.03,75
10835,USC00519523,11/16/2010,0,75
10836,USC00519523,11/17/2010,0,66
10837,USC00519523,11/18/2010,0,74
10838,USC00519523,11/19/2010,0.13,68
10839,USC00519523,11/20/2010,0,79
10840,USC00519523,11/21/2010,0.05,77
10841,USC00519523,11/22/2010,0,67
10842,USC00519523,11/23/2010,0,69
10843,USC00519523,11/24/2010,0,76
10844,USC00519523,11/25/2010,0.02,76
10845,USC00519523,11/26/2010,0,77
10846,USC00519523,11/27/2010,0.01,76
10847,USC00519523,11/28/2010,0.64,76
10848,USC00519523,11/29/2010,0.03,73
10849,USC00519523,11/30/2010,0,76
10850,USC00519523,12/1/2010,0.03,78
10851,USC00519523,12/2/2010,0.02,74
10852,USC00519523,12/3/2010,0.01,74
10853,USC00519523,12/4/2010,0,78
10854,USC00519523,12/5/2010,0,78
10855,USC00519523,12/6/2010,0,61
10856,USC00519523,12/7/2010,0,69
10857,USC00519523,12/8/2010,0.15,65
10858,USC00519523,12/9/2010,0.03,77
10859,USC00519523,12/10/2010,2.02,67
10860,USC00519523,12/11/2010,0.3,69
10861,USC00519523,12/12/2010,0.09,75
10862,USC00519523,12/13/2010,0.02,67
10863,USC00519523,12/14/2010,0.04,71
10864,USC00519523,12/15/2010,0,74
10865,USC00519523,12/16/2010,0,66
10866,USC00519523,12/17/2010,0,66
10867,USC00519523,12/18/2010,0,77
10868,USC00519523,12/19/2010,2.86,70
10869,USC00519523,12/20/2010,4.95,73
10870,USC00519523,12/21/2010,0.63,71
10871,USC00519523,12/22/2010,0.58,71
10872,USC00519523,12/23/2010,0.11,71
10873,USC00519523,12/24/2010,0.02,67
10874,USC00519523,12/25/2010,0.02,71
10875,USC00519523,12/26/2010,0.74,74
10876,USC00519523,12/27/2010,0.09,76
10877,USC00519523,12/28/2010,0.07,72
10878,USC00519523,12/29/2010,0.04,74
10879,USC00519523,12/30/2010,0.27,75
10880,USC00519523,12/31/2010,0.01,69
10881,USC00519523,1/1/2011,0.03,69
10882,USC00519523,1/2/2011,0,74
10883,USC00519523,1/3/2011,0,74
10884,USC00519523,1/4/2011,0,73
10885,USC00519523,1/5/2011,0,62
10886,USC00519523,1/6/2011,0.15,68
10887,USC00519523,1/7/2011,0.02,66
10888,USC00519523,1/8/2011,0,73
10889,USC00519523,1/9/2011,0,73
10890,USC00519523,1/10/2011,0,73
10891,USC00519523,1/11/2011,0.43,58
10892,USC00519523,1/12/2011,1.34,71
10893,USC00519523,1/13/2011,3.62,70
10894,USC00519523,1/14/2011,0.1,76
10895,USC00519523,1/15/2011,0,66
10896,USC00519523,1/16/2011,0,70
10897,USC00519523,1/17/2011,0.19,70
10898,USC00519523,1/18/2011,0,63
10899,USC00519523,1/19/2011,0.07,63
10900,USC00519523,1/20/2011,0,70
10901,USC00519523,1/21/2011,0,74
10902,USC00519523,1/22/2011,0,75
10903,USC00519523,1/23/2011,0,76
10904,USC00519523,1/24/2011,0,72
10905,USC00519523,1/25/2011,0,62
10906,USC00519523,1/26/2011,0,65
10907,USC00519523,1/27/2011,0,71
10908,USC00519523,1/28/2011,0,72
10909,USC00519523,1/29/2011,0.01,76
10910,USC00519523,1/30/2011,0,67
10911,USC00519523,1/31/2011,0.15,66
10912,USC00519523,2/1/2011,0,70
10913,USC00519523,2/2/2011,0,70
10914,USC00519523,2/3/2011,0,66
10915,USC00519523,2/4/2011,0,61
10916,USC00519523,2/5/2011,0,73
10917,USC00519523,2/6/2011,0,75
10918,USC00519523,2/7/2011,0.95,67
10919,USC00519523,2/8/2011,0.18,71
10920,USC00519523,2/9/2011,0,74
10921,USC00519523,2/10/2011,0.04,69
10922,USC00519523,2/11/2011,0.29,68
